DATAFLOW,LAST UPDATE,freq,unit,nace_r2,lcstruct,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour costs other than wages and salaries,Serbia,2021,1.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour costs other than wages and salaries,Serbia,2022,1.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour costs other than wages and salaries,Serbia,2023,1.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour costs other than wages and salaries,Serbia,2024,2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour costs other than wages and salaries,Sweden,2020,11.8,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour costs other than wages and salaries,Sweden,2021,13,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour costs other than wages and salaries,Sweden,2022,12.8,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour costs other than wages and salaries,Sweden,2023,12.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour costs other than wages and salaries,Sweden,2024,12.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour costs other than wages and salaries,Slovenia,2020,2.8,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour costs other than wages and salaries,Slovenia,2021,3.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour costs other than wages and salaries,Slovenia,2022,3.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour costs other than wages and salaries,Slovenia,2023,3.6,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour costs other than wages and salaries,Slovenia,2024,3.8,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour costs other than wages and salaries,Slovakia,2020,3.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour costs other than wages and salaries,Slovakia,2021,3.6,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour costs other than wages and salaries,Slovakia,2022,4.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour costs other than wages and salaries,Slovakia,2023,4.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour costs other than wages and salaries,Slovakia,2024,5.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour costs other than wages and salaries,Türkiye,2020,0.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Austria,2020,36.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Austria,2021,36.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Austria,2022,38.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Austria,2023,40.9,p,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Austria,2024,44.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Belgium,2020,40.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Belgium,2021,41,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Belgium,2022,43.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Belgium,2023,47.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Belgium,2024,48.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Bulgaria,2020,6.6,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Bulgaria,2021,7.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Bulgaria,2022,8.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Bulgaria,2023,9.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Bulgaria,2024,10.6,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Cyprus,2020,17.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Cyprus,2021,17.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Cyprus,2022,18.8,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Cyprus,2023,20,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Cyprus,2024,21,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Czechia,2020,14.6,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Czechia,2021,15.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Czechia,2022,16.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Czechia,2023,18,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Czechia,2024,18.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Germany,2020,36.8,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Germany,2021,37.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Germany,2022,39.6,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Germany,2023,41.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Germany,2024,43.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Denmark,2020,44.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Denmark,2021,45.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Denmark,2022,47.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Denmark,2023,48.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Denmark,2024,50.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Euro area - 19 countries  (2015-2022),2020,32.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Euro area - 19 countries  (2015-2022),2021,32.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Euro area - 19 countries  (2015-2022),2022,34.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Euro area - 19 countries  (2015-2022),2023,36,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Euro area - 19 countries  (2015-2022),2024,37.6,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Euro area – 20 countries (from 2023),2020,32.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Euro area – 20 countries (from 2023),2021,32.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Euro area – 20 countries (from 2023),2022,34,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Euro area – 20 countries (from 2023),2023,35.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Euro area – 20 countries (from 2023),2024,37.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Estonia,2020,14.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Estonia,2021,15,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Estonia,2022,16.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Estonia,2023,18.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Estonia,2024,19.6,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Greece,2020,13.8,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Greece,2021,13.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Greece,2022,14.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Greece,2023,15.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Greece,2024,16.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Spain,2020,23,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Spain,2021,22.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Spain,2022,23.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Spain,2023,24.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Spain,2024,25.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),European Union - 27 countries (from 2020),2020,28.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),European Union - 27 countries (from 2020),2021,28.8,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),European Union - 27 countries (from 2020),2022,30.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),European Union - 27 countries (from 2020),2023,31.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),European Union - 27 countries (from 2020),2024,33.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Finland,2020,34,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Finland,2021,35.1,p,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Finland,2022,35.9,p,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Finland,2023,37.1,p,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Finland,2024,37.7,p,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),France,2020,38.8,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),France,2021,39.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),France,2022,40.8,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),France,2023,42.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),France,2024,43.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Croatia,2020,11.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Croatia,2021,11.6,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Croatia,2022,12.6,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Croatia,2023,14.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Croatia,2024,16.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Hungary,2020,9.8,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Hungary,2021,10.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Hungary,2022,10.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Hungary,2023,12.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Hungary,2024,14.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Ireland,2020,33.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Ireland,2021,34.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Ireland,2022,38,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Ireland,2023,40.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Ireland,2024,42.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Iceland,2020,37.8,d,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Iceland,2021,42.6,p,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Iceland,2022,48.2,p,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Iceland,2023,49.7,p,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Iceland,2024,53.0,p,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Italy,2020,29.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Italy,2021,28.8,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Italy,2022,29.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Italy,2023,29.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Italy,2024,30.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Lithuania,2020,10.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Lithuania,2021,11.6,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Lithuania,2022,13.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Lithuania,2023,14.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Lithuania,2024,16.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Luxembourg,2020,47.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Luxembourg,2021,48.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Luxembourg,2022,50.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Luxembourg,2023,54.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Luxembourg,2024,55.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Latvia,2020,10.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Latvia,2021,11.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Latvia,2022,12.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Latvia,2023,13.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Latvia,2024,15.1,,
